type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,duration_int,duration_type,year_added_scaled
0,Painted Faces,Alex Law,"Sammo Kam-Bo Hung, Ching-Ying Lam, Cheng Pei-pei",Hong Kong,2018-08-16,1988,10,108 min,"Dramas, International Movies",2018.0,8.0,108,min,0.042236327178478986
0,Return To The 36th Chamber,Chia-Liang Liu,"Gordon Liu, Lung Wei Wang, Hou Hsiao, Lun Hua, Yeong-mun Kwon, Kara Hui, Szu-Chia Chen, Tsui Ling Yu, Wei Hao Teng, Gong Shih",Hong Kong,2018-08-16,1980,6,97 min,"Action & Adventure, Comedies, International Movies",2018.0,8.0,97,min,0.042236327178478986
0,Shark Busters,Herman Yau,"Danny Lee, Hui Siu-Hung, Lam Suet, Alfred Cheung, Brian Ireland, Ken Lo, Lai Suk-Yin, Yeung Tin-King, Fung Hak-On, Jamie Luk",Hong Kong,2018-08-16,2002,7,92 min,"Dramas, International Movies",2018.0,8.0,92,min,0.042236327178478986
0,Sword Masters: Two Champions of Shaolin,Cheh Chang,"Meng Lo, Sheng Chiang, Li Wang, Siu-Ho Chin, Feng Lu, Chien Sun, Hsueh-erh Wen, Tai-Ping Yu",Hong Kong,2018-08-16,1980,6,101 min,"Action & Adventure, International Movies",2018.0,8.0,101,min,0.042236327178478986
0,The Bare-Footed Kid,Johnnie To,"Aaron Kwok, Lung Ti, Maggie Cheung, Chien-lien Wu, Paul Chun, Kenneth Tsang",Hong Kong,2018-08-16,1993,9,83 min,"Action & Adventure, International Movies",2018.0,8.0,83,min,0.042236327178478986
0,The Mad Monk,Johnny To,"Stephen Chow, Maggie Cheung, Anthony Wong Chau-Sang, Kirk Wong, Ng Man-Tat, Anita Mui",Hong Kong,2018-08-16,1993,7,85 min,"Comedies, International Movies, Sci-Fi & Fantasy",2018.0,8.0,85,min,0.042236327178478986
0,The Young Vagabond,Sze Yu Lau,"Chia-Hui Liu, Wong Yu, Jason Pai Piao, Lung Wei Wang, Hoi-Shan Kwan, Feng Ku, San Nam Hung, Kuo Hua Chang, Feng Kuan",Hong Kong,2018-08-16,1985,7,85 min,"Action & Adventure, Comedies, International Movies",2018.0,8.0,85,min,0.042236327178478986
0,Wish I Was Here,Zach Braff,"Zach Braff, Kate Hudson, Donald Faison, Joey King, Josh Gad, Jim Parsons, Pierce Gagnon, Mandy Patinkin, Ashley Greene, Michael Weston",United States,2018-08-16,2014,6,106 min,"Comedies, Dramas, Independent Movies",2018.0,8.0,106,min,0.042236327178478986
1,Cannon Busters,No Info,"Yoshitsugu Matsuoka, Hinaki Yano, Shiori Izawa, Junji Majima, Yosuke Akimoto, Nobuyuki Hiyama, Takaya Kuroda, Katsuhisa Houki, Taro Yamaguchi, Junko Minagawa, Tomomi Maruyama","United States, Japan",2019-08-15,2019,9,1 Season,"Anime Series, International TV Shows",2019.0,8.0,1,Season,0.05404249988185286
0,Chhota Bheem Kungfu Dhamaka,"Rajiv Chilaka, Binayak Das","Sonal Kaushal, Rupa Bhimani, Jigna Bharadhwaj, Sabina Malik, Julie Tejwani, Rajesh Kava, Vaibhav Thakkar, Samriddhi Shuklaa, Aditya Raj Sharma, Vinod Kulkarni",India,2019-08-15,2019,13,112 min,Children & Family Movies,2019.0,8.0,112,min,0.05404249988185286
1,Til Death Do Us Part,"Cho Li, Chen Hung-yi, Weica Wang, Liu Bang-yao, Lin Guan-fu, Shen Chi, YC Tom Lee","Wen Chen-ling, River Huang, Lin He-xuan, Phoebe Lin, Janel Tsai, Dara Hanfman, Hsia Teng-hung, Nikki Hsin-Ying Hsieh",Taiwan,2019-08-15,2019,9,1 Season,"International TV Shows, TV Dramas, TV Thrillers",2019.0,8.0,1,Season,0.05404249988185286
0,Whindersson Nunes: Adult,Diego Pignataro,Whindersson Nunes,Brazil,2019-08-15,2019,9,69 min,Stand-Up Comedy,2019.0,8.0,69,min,0.05404249988185286
0,Adventures in Public School,Kyle Rideout,"Daniel Doheny, Judy Greer, Siobhan Williams, Russell Peters, Grace Park, Andrew McNee, Alex Barima, Andrew Herr, Eva Day, Josh Epstein","Canada, United States",2018-08-15,2018,2,86 min,Comedies,2018.0,8.0,86,min,0.042236327178478986
0,Bioscope,"Gajendra Ahire, Viju Mane, Girish Mohite, Ravi Jadhav","Nina Kulkarni, Suhas Palshikar, Kushal Badrike, Spruha Joshi, Mangesh Desai, Smita Tambe, Veena Jamkar, Sandeep Khare",India,2018-08-15,2015,7,131 min,"Dramas, International Movies, LGBTQ Movies",2018.0,8.0,131,min,0.042236327178478986
0,For Here or to Go?,Rucha Humnabadkar,"Ali Fazal, Melanie Chandra, Rajit Kapoor, Amitosh Nagpal, Omi Vaidya, Samrat Chakrabarti, Keith Stevenson","United States, India",2018-08-15,2015,9,105 min,"Comedies, Dramas, Independent Movies",2018.0,8.0,105,min,0.042236327178478986
0,Hostiles,Scott Cooper,"Christian Bale, Rosamund Pike, Wes Studi, Jesse Plemons, Timothée Chalamet, Ben Foster, Adam Beach, Rory Cochrane, Peter Mullan, Scott Wilson, Paul Anderson, Jonathan Majors, John Benjamin Hickey, Q'orianka Kilcher, Ryan Bingham",United States,2018-08-15,2017,6,134 min,Dramas,2018.0,8.0,134,min,0.042236327178478986
0,Hurricane Bianca: From Russia With Hate,Matt Kugelman,"Roy Haylock, Rachel Dratch, Brian McCook, D.J. ""Shangela"" Pierce, Doug Plaut, Cheyenne Jackson, Kristen Johnston, Heather McDonald, Wanda Sykes, Janeane Garofalo",United States,2018-08-15,2018,9,85 min,"Comedies, Independent Movies, LGBTQ Movies",2018.0,8.0,85,min,0.042236327178478986
1,Nuestra Lucha Libre,No Info,,Unknown,2018-08-15,2018,9,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",2018.0,8.0,1,Season,0.042236327178478986
1,The Creative Indians,No Info,,Unknown,2018-08-15,2017,2,1 Season,"Docuseries, International TV Shows",2018.0,8.0,1,Season,0.042236327178478986
0,What's Your Raashee?,Ashutosh Gowariker,"Priyanka Chopra, Harman Baweja, Suzy Brack, Gene Fojtik, Anjan Srivastav, Darshan Jariwala, Dilip Joshi, Daya Shankar Pandey, Yuri Suri, Rajesh Vivek, Geeta Tyagi",India,2018-08-15,2009,10,203 min,"Comedies, International Movies, Music & Musicals",2018.0,8.0,203,min,0.042236327178478986
1,20 Minutes,No Info,"Tuba Büyüküstün, Ilker Aksum, Bülent Emin Yarar, İpek Bilgin, Müjde Uzman, Firat Çelik, Ayten Uncuoglu, Cihat Tamer",Turkey,2017-08-15,2013,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
0,Barbecue,Matthew Salleh,,"Australia, Armenia, Japan, Jordan, Mexico, Mongolia, New Zealand, Philippines, South Africa, Sweden, United States, Uruguay",2017-08-15,2017,9,101 min,"Documentaries, International Movies",2017.0,8.0,101,min,0.030430154475105116
0,Brad Paisley's Comedy Rodeo,Jay Chapman,"Brad Paisley, Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana, Mike E. Winfield",United States,2017-08-15,2017,9,63 min,Stand-Up Comedy,2017.0,8.0,63,min,0.030430154475105116
0,Colin Quinn: Unconstitutional,Jay Chapman,Colin Quinn,United States,2017-08-15,2015,9,56 min,Stand-Up Comedy,2017.0,8.0,56,min,0.030430154475105116
0,Goon,Michael Dowse,"Seann William Scott, Jay Baruchel, Liev Schreiber, Alison Pill, Marc-André Grondin, Kim Coates, Eugene Levy, Nicholas Campbell, Richard Clarkin, Jonathan Cherry","United States, Canada",2017-08-15,2011,6,92 min,"Comedies, Sports Movies",2017.0,8.0,92,min,0.030430154475105116
1,Million Yen Women,No Info,"Yojiro Noda, Rila Fukushima, Rena Matsui, Miwako Wagatsuma, Rena Takeda, Yuko Araki, Yuya Endo, Kaito Yoshimura, Moeka Hoshi, Juri Ihata, Mariko Tsutsui, Kanji Furutachi, Tetsuhiro Ikeda, Takashi Yamanaka, Tomoya Nakamura, Lily Franky",Japan,2017-08-15,2017,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
0,My Ex-Ex,Nathaniel Warsh,"André Bharti, Katherine Barrell, Ray Galletti, Emily Alatalo, Tamara Duarte, Randal Edwards, Alastair Forbes, Jesse Camacho",Canada,2017-08-15,2015,9,91 min,"Comedies, Romantic Movies",2017.0,8.0,91,min,0.030430154475105116
0,We're No Animals,Alejandro Agresti,"John Cusack, Paul Hipp, Kevin Morris, Alejandro Agresti, Mario Alarcón, Norman Briski, Lucila Solá, Juana Viale, Pablo Bossi, Leticia Brédice","United States, Argentina",2017-08-15,2015,9,94 min,"Comedies, Dramas, Independent Movies",2017.0,8.0,94,min,0.030430154475105116
1,Behind Enemy Lines,No Info,,United States,2016-08-15,2001,7,1 Season,"British TV Shows, Docuseries",2016.0,8.0,1,Season,0.018623981771731243
0,Being AP,Anthony Wonke,Tony McCoy,United Kingdom,2016-08-15,2015,7,99 min,"Documentaries, International Movies, Sports Movies",2016.0,8.0,99,min,0.018623981771731243
0,John & Jane,Ashim Ahluwalia,,India,2016-08-15,2005,7,79 min,"Documentaries, International Movies",2016.0,8.0,79,min,0.018623981771731243
0,Louis C.K.: Live at the Comedy Store,Louis C.K.,Louis C.K.,United States,2016-08-15,2015,3,66 min,Movies,2016.0,8.0,66,min,0.018623981771731243
0,Real Crime: Supermarket Heist (Tesco Bomber),No Info,,United Kingdom,2016-08-15,2010,7,46 min,Documentaries,2016.0,8.0,46,min,0.018623981771731243
0,Mission Blue,"Robert Nixon, Fisher Stevens","James Cameron, Michael deGruy, Sylvia Earle, Bryce Groark, Jeremy Jackson, Carl Safina","United States, Bermuda, Ecuador",2014-08-15,2014,12,94 min,Documentaries,2014.0,8.0,94,min,-0.004988363635016504
1,Happy Jail,No Info,,Unknown,2019-08-14,2019,9,1 Season,"Crime TV Shows, Docuseries",2019.0,8.0,1,Season,0.05404249988185286
0,Uyare,Manu Ashokan,"Parvathy, Asif Ali, Tovino Thomas, Siddique, Pratap Pothan, Samyuktha Menon, Anarkali Marikar, Prem Prakash",India,2019-08-14,2019,7,119 min,"Dramas, International Movies",2019.0,8.0,119,min,0.05404249988185286
1,Exclusive Edition,James Lee,"Berg Lee, Yise Loo, Alvin Wong, Hady, Monday Kang, Ruobing, Wymen Yang, May June, Aenie Wong, Ernest Chong",Unknown,2017-08-14,2008,7,1 Season,"International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,Glowing Embers,No Info,"Henley Hii, Debbie Goh, Frederick Lee, Wymen Yang, Melvin Sia, Alvin Wong",Unknown,2017-08-14,2010,7,1 Season,"International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,Persona,No Info,"Loo Aye Keng, Kyo, Jojo Goh, Fabian Loo, Emily Chan",Unknown,2017-08-14,2015,10,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,The Iron Lady,No Info,"Yeo Yann Yann, Aenie Wong, Seck Fook Yee, Jacky Kam, Frederick Lee, Jeffery Cheng, Mandy Chen",Unknown,2017-08-14,2009,10,1 Season,"International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
0,The Outcasts,Peter Hutchings,"Victoria Justice, Eden Sher, Ashley Rickards, Claudia Lee, Katie Chang, Peyton List, Jazmyn Richardson, Avan Jogia, Will Peltz",United States,2017-08-14,2017,5,94 min,Comedies,2017.0,8.0,94,min,0.030430154475105116
0,Demetri Martin: Live (At the Time),Jay Karas,Demetri Martin,United States,2015-08-14,2015,9,62 min,Stand-Up Comedy,2015.0,8.0,62,min,0.0068178090683573694
0,90 ML,Anita Udeep,"Oviya, Masoom Shankar, Bommu Lakshmi, Monisha Ram, Tej Raj, Shree Gopika, Anson Paul, Devadarshini Chetan",India,2019-08-13,2019,7,123 min,"Comedies, International Movies, Music & Musicals",2019.0,8.0,123,min,0.05404249988185286
0,Calum von Moger: Unbroken,Vlad Yudin,Calum Von Moger,United States,2019-08-13,2019,9,93 min,"Documentaries, Sports Movies",2019.0,8.0,93,min,0.05404249988185286
0,Hasta los dientes,Alberto Arnaut Estrada,,Mexico,2019-08-13,2018,9,109 min,"Documentaries, International Movies",2019.0,8.0,109,min,0.05404249988185286
1,Tiffany Haddish Presents: They Ready,No Info,"Tracey Ashley, Flame Monroe, Aida Rodriguez, Marlo Williams, April Macie, Chaunté Wayans, Tiffany Haddish",United States,2019-08-13,2019,9,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2019.0,8.0,1,Season,0.05404249988185286
0,Woodstock,Barak Goodman,,United States,2019-08-13,2019,9,97 min,"Documentaries, Music & Musicals",2019.0,8.0,97,min,0.05404249988185286
0,Hot Property,Max McGill,"MyAnna Buring, Tom Rhys Harries, Ella Smith, Sam Phillips, Kate Bracken",United Kingdom,2017-08-13,2016,9,82 min,"Comedies, Independent Movies",2017.0,8.0,82,min,0.030430154475105116
0,Mission Control: The Unsung Heroes of Apollo,David Fairhead,,"United States, United Kingdom",2017-08-13,2017,7,100 min,Documentaries,2017.0,8.0,100,min,0.030430154475105116
0,13 Cameras,Victor Zarcoff,"PJ McCabe, Brianne Moncrief, Sarah Baldwin, Jim Cummings, Heidi Niedermeyer, Neville Archambault",United States,2016-08-13,2015,2,90 min,"Horror Movies, Independent Movies, Thrillers",2016.0,8.0,90,min,0.018623981771731243
1,DC Super Hero Girls,No Info,"Grey Griffin, Tara Strong, Nicole Sullivan, Kari Wahlgren, Myrna Velasco, Kimberly Brooks",United States,2019-08-12,2019,13,1 Season,Kids' TV,2019.0,8.0,1,Season,0.05404249988185286
0,Chocolate City: Vegas Strip,Jean-Claude La Marre,"Robert Ri'chard, Darrin Dewitt Henson, Ginuwine, Gilbert Saldivar, Keith Carlos, Michael Bolwaire, Willie Taylor, Michael Jai White, Vivica A. Fox, Mekhi Phifer",United States,2017-08-12,2017,9,90 min,Dramas,2017.0,8.0,90,min,0.030430154475105116
0,Los Herederos,Jorge Hernandez Aldana,"Máximo Hollander, Sebastián Aguirre, Úrsula Pruneda, Rodrigo Mendoza, Germán Bracco, Tomás Manterola, Regina Soto, Diego Velázquez, Mónica Del Carmen, José Egüez, Pablo Cruz",Mexico,2017-08-12,2015,9,71 min,"Dramas, International Movies",2017.0,8.0,71,min,0.030430154475105116
0,Naked,Michael Tiddes,"Marlon Wayans, Regina Hall, Dennis Haysbert, Loretta Devine, Eliza Coupe, Scott Foley, J.T. Jackson, Brian McKnight, Cory Hardrict, Neil Brown Jr., David Sheridan, Minka Kelly",United States,2017-08-11,2017,7,97 min,"Comedies, Romantic Movies",2017.0,8.0,97,min,0.030430154475105116
0,Jim Gaffigan: Beyond the Pale,Michael Drumm,Jim Gaffigan,United States,2016-08-11,2005,7,72 min,Stand-Up Comedy,2016.0,8.0,72,min,0.018623981771731243
0,Jim Gaffigan: King Baby,Troy Miller,Jim Gaffigan,United States,2016-08-11,2009,10,71 min,Stand-Up Comedy,2016.0,8.0,71,min,0.018623981771731243
0,Jim Gaffigan: Mr. Universe,Jay Karas,Jim Gaffigan,United States,2016-08-11,2012,7,77 min,Stand-Up Comedy,2016.0,8.0,77,min,0.018623981771731243
0,Jim Gaffigan: Obsessed,Jay Chapman,Jim Gaffigan,United States,2016-08-11,2014,7,70 min,Stand-Up Comedy,2016.0,8.0,70,min,0.018623981771731243
1,72 Dangerous Animals: Asia,No Info,Bob Brisbane,Australia,2018-08-10,2018,7,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2018.0,8.0,1,Season,0.042236327178478986
1,Afflicted,No Info,,United States,2018-08-10,2018,9,1 Season,"Docuseries, Reality TV",2018.0,8.0,1,Season,0.042236327178478986
1,All About the Washingtons,No Info,"Joseph Simmons, Justine Simmons, Kiana Ledé, Nathan Anderson, Leah Rose Randall, Maceo Smedley, Quincy Fouse, DJ Ruckus, Adain Bradley, Tim Meadows, Daymond John, Erick Chavarria, Christopher Clarke, Aubrey Cleland, Arsenio Hall, Stephen Schneider, Max Goudsmit, Noah Gerry, Jamie VanDyke, Ashleigh Hairston",United States,2018-08-10,2018,10,1 Season,TV Comedies,2018.0,8.0,1,Season,0.042236327178478986
0,Beyond the Clouds,Majid Majidi,"Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada, Tannishtha Chatterjee, Shashank Shende, Hema Singh, Akash Gopal","India, Iran",2018-08-10,2018,7,120 min,"Dramas, Independent Movies, International Movies",2018.0,8.0,120,min,0.042236327178478986
0,The Birth Reborn,Eduardo Chauvet,,Brazil,2018-08-10,2013,7,91 min,"Documentaries, International Movies",2018.0,8.0,91,min,0.042236327178478986
0,The Guernsey Literary and Potato Peel Pie Society,Mike Newell,"Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay, Jessica Brown Findlay, Katherine Parkinson, Matthew Goode","United Kingdom, France, United States",2018-08-10,2018,7,124 min,"Dramas, Romantic Movies",2018.0,8.0,124,min,0.042236327178478986
0,The Package,Jake Szymanski,"Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Eduardo Franco, Sadie Calvano",United States,2018-08-10,2018,9,95 min,Comedies,2018.0,8.0,95,min,0.042236327178478986
0,Zion,Floyd Russ,Zion Clark,United States,2018-08-10,2018,10,12 min,"Documentaries, Sports Movies",2018.0,8.0,12,min,0.042236327178478986
0,Alive and Kicking,Susan Glatzer,,"Sweden, United States",2017-08-10,2016,7,89 min,Documentaries,2017.0,8.0,89,min,0.030430154475105116
0,Demonic,Will Canon,"Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan, Megan Park, Scott Mechlowicz, Aaron Yoo, Alex Goode, Terence Rosemore, Jesse Steccato",United States,2017-08-10,2015,6,83 min,"Horror Movies, Independent Movies",2017.0,8.0,83,min,0.030430154475105116
0,SHOT! The Psycho-Spiritual Mantra of Rock,Barney Clay,Mick Rock,"United Kingdom, United States",2017-08-10,2016,9,98 min,"Documentaries, Music & Musicals",2017.0,8.0,98,min,0.030430154475105116
0,The Saint,Ernie Barbarash,"Adam Rayner, Eliza Dushku, Ian Ogilvy, James Remar, Roger Moore, Enrique Murciano, Thomas Kretschmann, Beatrice Rosen, Greg Grunberg, Yani Gellman",United States,2017-08-10,2017,7,92 min,Action & Adventure,2017.0,8.0,92,min,0.030430154475105116
0,3 Idiots,Rajkumar Hirani,"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey",India,2019-08-01,2009,5,164 min,"Comedies, Dramas, International Movies",2019.0,8.0,164,min,0.05404249988185286
0,Are We Done Yet?,Khaled El Halafawy,"Ahmed Eid, Ayten Amer, Ahmed Fouad Selim, Mohsen Mansour",Egypt,2019-08-01,2018,7,87 min,"Comedies, Dramas, International Movies",2019.0,8.0,87,min,0.05404249988185286
0,Boyka: Undisputed,Todor Chapkanov,"Scott Adkins, Teodora Duhovnikova, Alon Aboutboul, Julian Vergov, Brahim Achabbakhe, Paul Chahidi, Petio Petkov, Valentin Ganev, Vlado Mihailov","Bulgaria, United States",2019-08-01,2016,6,90 min,Action & Adventure,2019.0,8.0,90,min,0.05404249988185286
0,Clash of the Titans,Louis Leterrier,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng, Gemma Arterton, Alexa Davalos, Tine Stapelfeldt, Mads Mikkelsen, Luke Evans","United States, United Kingdom, Australia",2019-08-01,2010,5,106 min,"Action & Adventure, Sci-Fi & Fantasy",2019.0,8.0,106,min,0.05404249988185286
0,Darna Mana Hai,Prawal Raman,"Aftab Shivdasani, Antara Mali, Boman Irani, Isha Koppikar, Nana Patekar, Raghuvir Yadav, Rajpal Yadav, Revathy, Saif Ali Khan, Sameera Reddy, Sanjay Kapoor, Shilpa Shetty, Sohail Khan, Vivek Oberoi",India,2019-08-01,2003,9,116 min,"Horror Movies, International Movies, Thrillers",2019.0,8.0,116,min,0.05404249988185286
0,Ek Hasina Thi,Sriram Raghavan,"Saif Ali Khan, Urmila Matondkar, Seema Biswas, Pratima Kazmi, Aditya Srivastava, Rasika Joshi, Madan Joshi, Seema Adhikari",India,2019-08-01,2004,9,134 min,"Dramas, International Movies, Thrillers",2019.0,8.0,134,min,0.05404249988185286
0,Ferrari Ki Sawaari,Rajesh Mapuskar,"Sharman Joshi, Boman Irani, Ritwik Sahore, Paresh Rawal, Deepak Shirke, Satyadeep Misra, Aakash Dabhade, Nilesh Diwekar, Vidya Balan",India,2019-08-01,2012,10,133 min,"Comedies, International Movies, Sports Movies",2019.0,8.0,133,min,0.05404249988185286
0,Four Weddings and a Funeral,Mike Newell,"Hugh Grant, Andie MacDowell, James Fleet, Simon Callow, John Hannah, Kristin Scott Thomas, David Bower, Charlotte Coleman, David Haig, Rowan Atkinson, Sophie Thompson, Anna Chancellor, Corin Redgrave",United Kingdom,2019-08-01,1994,6,118 min,"Classic Movies, Comedies, International Movies",2019.0,8.0,118,min,0.05404249988185286
0,Horns,Alexandre Aja,"Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson, Kelli Garner, Heather Graham, David Morse, Kathleen Quinlan, James Remar","United States, Canada",2019-08-01,2013,6,120 min,"Dramas, Horror Movies, Sci-Fi & Fantasy",2019.0,8.0,120,min,0.05404249988185286
0,Jackie Brown,Quentin Tarantino,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy 'Tiny' Lister, Hattie Winston, Sid Haig",United States,2019-08-01,1997,6,154 min,"Dramas, Thrillers",2019.0,8.0,154,min,0.05404249988185286
0,Jupiter Ascending,"Lana Wachowski, Lilly Wachowski","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne, Douglas Booth, Tuppence Middleton, Nikki Amuka-Bird, Christina Cole, James D'Arcy, Gugu Mbatha-Raw","United States, Australia",2019-08-01,2015,5,128 min,"Action & Adventure, Sci-Fi & Fantasy",2019.0,8.0,128,min,0.05404249988185286
1,Khaani,No Info,"Feroze Khan, Sana Javed, Mehmood Aslam, Saman Ansari, Qavi Khan, Salma Hasan, Rashid Farooqi, Muhammad Mubarik Ali",Pakistan,2019-08-01,2017,7,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",2019.0,8.0,1,Season,0.05404249988185286
0,Last Knights,Kazuaki Kiriya,"Clive Owen, Morgan Freeman, Cliff Curtis, Aksel Hennie, Peyman Moaadi, Ayelet Zurer, Shohreh Aghdashloo, Tsuyoshi Ihara, Ahn Sung-kee","United Kingdom, South Korea",2019-08-01,2015,6,115 min,Action & Adventure,2019.0,8.0,115,min,0.05404249988185286
0,Manu,Phanindra Narsetti,"Raja Goutham, Chandini Chowdary, Bomma Sreedhar, John Kottoly, Srikanth Mullagiri, Ravi Teja",India,2019-08-01,2018,9,177 min,"Dramas, Independent Movies, International Movies",2019.0,8.0,177,min,0.05404249988185286
0,MI-5,Bharat Nalluri,"Peter Firth, Kit Harington, Jennifer Ehle, Elyes Gabel, Eleanor Matsuura, Tim McInnerny, Lara Pulver, David Harewood, Tuppence Middleton",United Kingdom,2019-08-01,2015,6,105 min,"Action & Adventure, Dramas, International Movies",2019.0,8.0,105,min,0.05404249988185286
0,Panic Room,David Fincher,"Jodie Foster, Forest Whitaker, Dwight Yoakam, Jared Leto, Kristen Stewart, Ann Magnuson, Ian Buchanan, Patrick Bauchau, Paul Schulze",United States,2019-08-01,2002,6,112 min,Thrillers,2019.0,8.0,112,min,0.05404249988185286
1,Regiment Diaries,No Info,,India,2019-08-01,2018,7,1 Season,"Docuseries, International TV Shows",2019.0,8.0,1,Season,0.05404249988185286
0,Rocky,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin",United States,2019-08-01,1976,4,120 min,"Action & Adventure, Classic Movies, Dramas",2019.0,8.0,120,min,0.05404249988185286
0,Rocky II,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Joe Spinell, Leonard Gaines, John Pleshette, Sylvia Meals",United States,2019-08-01,1979,4,119 min,"Dramas, Sports Movies",2019.0,8.0,119,min,0.05404249988185286
0,Rocky III,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Mr. T, Hulk Hogan, Ian Fried",United States,2019-08-01,1982,4,100 min,"Dramas, Sports Movies",2019.0,8.0,100,min,0.05404249988185286
0,Rocky IV,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Dolph Lundgren, Brigitte Nielsen, Tony Burton, Michael Pataki",United States,2019-08-01,1985,4,92 min,"Dramas, Sports Movies",2019.0,8.0,92,min,0.05404249988185286
0,Rocky V,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Richard Gant, Tommy Morrison, Sage Stallone, Burgess Meredith, Tony Burton",United States,2019-08-01,1990,5,104 min,"Dramas, Sports Movies",2019.0,8.0,104,min,0.05404249988185286
0,Rumor Has It,Rob Reiner,"Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Richard Jenkins, Christopher McDonald, Steve Sandvoss, Mena Suvari, Mike Vogel","United States, Germany, Australia",2019-08-01,2005,5,97 min,"Comedies, Romantic Movies",2019.0,8.0,97,min,0.05404249988185286
0,Running Out Of Time,Chris Stokes,"Tasha Smith, RonReaco Lee, Telma Hopkins, Sydney Elise Johnson, Sean Dominic, Dustin Harnish, Paul Logan, Kearia Schroeder, Michael Toland, Anton Peeples",United States,2019-08-01,2018,7,88 min,Thrillers,2019.0,8.0,88,min,0.05404249988185286
1,Sleepless Society: Nyctophobia,No Info,"Chermarn Boonyasak, Nattapat Nimjirawat, Jason Young, Matthew Deane Chanthavanij, Inthira Charoenpura, Natharinee Kanasoot",Thailand,2019-08-01,2019,9,1 Season,"International TV Shows, TV Mysteries, TV Thrillers",2019.0,8.0,1,Season,0.05404249988185286
0,Something's Gotta Give,Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand, Amanda Peet, Jon Favreau, Paul Michael Glaser, Rachel Ticotin",United States,2019-08-01,2003,5,128 min,"Comedies, Romantic Movies",2019.0,8.0,128,min,0.05404249988185286
0,Space Cowboys,Clint Eastwood,"Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Rade Serbedzija, Barbara Babcock, Blair Brown",United States,2019-08-01,2000,5,130 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",2019.0,8.0,130,min,0.05404249988185286
1,The Chefs' Line,No Info,"Dan Hong, Mark Olive, Melissa Leong, Maeve O'Meara",Australia,2019-08-01,2017,7,1 Season,"International TV Shows, Reality TV",2019.0,8.0,1,Season,0.05404249988185286
0,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,"Patrick Swayze, Wesley Snipes, John Leguizamo, Stockard Channing, Blythe Danner, Arliss Howard, Jason London, Chris Penn, Melinda Dillon, Beth Grant, Alice Drummond, Marceline Hugot, Michael Vartan, RuPaul Charles, Julie Newmar",United States,2019-08-01,1995,5,108 min,"Comedies, Cult Movies, LGBTQ Movies",2019.0,8.0,108,min,0.05404249988185286
0,Wazir,Bejoy Nambiar,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, Manav Kaul, Neil Nitin Mukesh, John Abraham",India,2019-08-01,2016,9,98 min,"Dramas, International Movies, Thrillers",2019.0,8.0,98,min,0.05404249988185286
